Company,Time,Financial Distress,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,class
214,11,1.3326,0.59693,0.10917,0.62425,0.6538,0.15459,-0.17273,0.2289,0.16698,0.29055,0.13518,0.2558,5.0878,0.37575,1.6614,22.765,0.23645,3.2707,0.038857,0.046475,0.090677,2.5559,0.92336,0.3136,0.42853,499.19,13.866,-3.7852,-0.02668,0.19572,0.09809,8.3902,0.15003,0.68647,4.765,15.814,0.42679,0.52089,0.059433,0.051777,0.70807,1.74,0.12432,0.53067,0.15418,-0.45969,0.17489,1.757,1718.1,1.1405,0.6864,13.441,0.40184,0.20503,3258.7,0.058521,0.13721,-0.10561,-0.00073217,-0.0011199,0.21778,-7.714,-11.824,-25.736,-21.411,46.844,30.046,12.2,26059,3.8523,30.5,-10.665,0,28,91.5,130.5,132.4,20,14.5,-16,15,0.61809,18,26,
214,12,1.1626,0.87113,0.15214,0.51601,0.81418,0.21734,-0.040901,0.2185,0.18686,0.31435,0.26514,0.27648,9.4379,0.48399,1.0662,29.691,0.26694,2.9024,0.014245,0.028283,0.044884,2.9449,1.1795,0.33318,0.31738,764.69,13.961,-19.906,0.099238,0.19863,0.069347,9.4102,0.085173,0.61506,4.3526,12.125,0.55028,0.41041,0.017496,0.3689,0.69026,1.6822,0.53187,0.70116,0.22041,-0.084509,0.29484,1.1088,2432.6,0.65575,0.66682,13.755,0.41884,0.27127,5704.4,0.21007,0.18706,0.071603,-3.03E-05,-3.72E-05,0.18374,-0.32511,-0.71099,-3.0659,-17.899,107.71,38.823,10.4,31839,-25.841,34.7,36.03,2,32,87.1,175.9,178.1,20,14.5,-20.2,15,1.3326,19,27,
214,13,0.15297,0.95334,0.12872,0.53768,0.76148,0.11065,-0.017463,0.22253,0.16904,0.27843,0.23756,0.35683,6.3931,0.46232,1.163,11.63,0.14531,2.1758,0.0042057,0.022729,0.011236,2.134,1.2509,0.26416,0.3743,629.97,13.934,-43.604,-0.026312,0.16338,0.083292,6.7003,0.10938,0.69613,2.9569,30.954,0.36074,0.35339,0.0055231,-0.089342,0.60876,1.6471,-0.17618,0.75945,0.21145,-0.037773,0.23941,1.2131,2262.6,0.8096,0.73584,13.661,0.31018,0.20115,5639,-0.096602,0.25752,-0.14129,0,0,0.16092,3.2148,1.5719,7.1562,-4.5408,-20.861,22.334,10.6,32801,-58.122,15.6,22.571,2,30,92.9,203.2,204.5,22,22,6.4,15,1.1626,20,28,
214,14,0.44711,0.63285,-0.06776,0.72913,0.46195,-0.042235,-0.20609,0.27692,-0.14668,-0.25015,0.033071,0.35524,-2.5866,0.27087,2.6918,4.2055,-0.091428,2.0586,0.023614,0.035347,0.042067,1.3004,0.74149,0.15537,0.56133,-313.43,13.877,-2.2414,-0.054818,0.16779,0.15544,3.984,0.33649,0.76987,2.4372,85.602,-0.19074,0.61945,0.051118,-0.42661,0.623,1.7054,-1.4975,0.43479,-0.10876,-0.76085,-0.092933,2.907,1253,2.0723,0.84463,13.105,-0.0010174,0.071772,3461,-1,0.18954,-0.032708,-0.0013375,-0.0028954,0,-1.5863,-7.5046,12.145,-20.229,28.286,30.023,11,34501,-32.209,11.9,13.871,1,29,91.7,227.5,214.5,21,20.5,8.6,15,0.15297,21,29,
215,3,0.0082249,1.0542,0.14973,0.45299,0.47231,0.19205,0.0097335,0.49823,0.31702,0.27373,0.13534,0.18942,7.9336,0.54701,0.82813,53.727,0.40662,2.7575,0.022974,0.051253,0.12785,2.4934,0.67867,0.45439,0.17969,372.92,13.34,48.524,0.10441,0.2733,0.089527,4.3564,0.18955,0.39667,5.054,6.7005,0.79046,0.49963,0.048641,0.5134,0.69593,0.86344,2.2891,0.78601,0.21515,0.017794,0.33054,0.86441,1362.4,0.3285,0.54561,12.59,0.57132,0.21461,873.87,0.5337,0.093453,-0.065401,0.0019914,0.0042163,0.15046,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747,11.946,15.2,20.7,0,35,120.87,36.07,35.273,17,15,-0.2,15,0.33708,1,18,
215,4,0.22713,0.5541,0.18995,0.58797,0.52905,0.23501,-0.17204,0.22488,0.35905,0.46101,0.0031992,0.21379,11.211,0.41203,1.427,37.419,0.44422,2.1238,0.036786,0.039623,0.095341,2.4746,0.82675,0.49966,0.38583,488.35,13.372,-3.0751,0.032252,0.20213,0.086765,3.4252,0.164,0.65622,4.2447,9.6209,0.88851,0.49058,0.069532,0.15625,0.63991,1.284,0.30953,0.64389,0.29684,-0.41755,0.32307,1.5089,1059.3,0.93641,0.50034,12.735,0.58448,0.26434,937.84,0.13402,0.12464,-0.050844,-0.037549,-0.070975,0.19656,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4,33,54.806,39.8,38.377,17.167,16,5.6,15,0.0082249,2,19,
215,5,0.50618,0.61263,0.098158,0.50942,0.39169,0.11152,-0.13191,0.16885,0.2506,0.20009,0.086363,0.20862,5.8389,0.49058,1.0384,66.492,0.28472,2.19,0.051609,0.048763,0.15155,1.8776,0.64614,0.33136,0.34053,258.15,13.395,-2.9693,0.02294,0.16889,0.0575,4.9705,0.1468,0.66846,3.2752,5.4142,0.47052,0.34428,0.13176,-0.24264,0.60621,0.79844,-0.47139,0.80926,0.16192,-0.26889,0.19268,1.0384,1290.2,0.69415,0.66864,12.457,0.46878,0.12979,728.39,-0.30838,0.11959,-0.030937,-0.0092027,-0.023495,0,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4,31,59.806,44.53,42.822,15.5,14,2.1,15,0.22713,3,20,
215,6,0.86194,0.6654,0.14696,0.54162,0.44846,0.17357,-0.10767,0.29579,0.3277,0.3206,0.14549,0.21413,5.6127,0.45838,1.1816,48.761,0.38704,2.2475,0.0037378,0.068958,0.011615,2.0944,0.98059,0.42462,0.3218,511.29,13.674,-4.1649,0.32294,0.21982,0.095185,2.6176,0.21225,0.59414,3.9062,7.383,0.68631,0.47957,0.0083348,0.51466,0.45733,0.97836,0.98063,1.0023,0.32133,-0.2349,0.27133,1.1816,1594.8,0.70204,0.57538,12.872,0.50812,0.19042,1106.4,0.329,0.11481,-0.0019501,-0.0019173,-0.0042752,0,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2,29,66.262,52.74,49.206,15.5,12,-6.4,15,0.50618,4,21,
215,7,1.2154,0.92146,0.20537,0.47478,0.47475,0.21214,-0.024435,0.31818,0.43258,0.39102,0.23075,0.28666,5.6289,0.52522,0.90396,16.547,0.44684,1.4374,0.016669,0.079385,0.053581,1.6561,1.1891,0.49181,0.3111,767.15,13.746,-19.429,0.073647,0.16368,0.098987,1.8581,0.2085,0.65525,2.8285,21.757,0.71641,0.31163,0.035111,0.13661,0.39924,0.90391,0.50041,1.3156,0.51441,-0.046523,0.43256,0.90396,1961.9,0.59232,0.50819,13.001,0.56119,0.23349,1272,0.20013,0.16784,-0.062738,0,0,0,-0.075348,-0.23637,-3.0266,5.7748,-20.982,15.916,10.4,9667.3,4.7909,25.4,41.598,0,28,79.951,66.12,59.471,18,12,-13.4,15,0.86194,5,22,
215,8,1.7083,0.9885,0.26308,0.39298,0.62112,0.24725,-0.0033987,0.32926,0.42355,0.4334,0.31864,0.29204,5.7561,0.60702,0.64741,5.91E+05,0.39807,1.5133,0.0088518,0.069157,0.029962,2.1269,1.6702,0.56343,0.29543,1003.5,13.766,-182.75,0.021161,0.097551,0.097276,2.3907,0.15661,0.75177,3.4664,0,0.90085,0.16071,0.014251,0.33599,0.37189,1.0232,0.3081,1.6323,0.70742,-0.0055991,0.66944,0.6711,2315.4,0.4867,0.43657,13.29,0.48993,0.34996,1680.1,0.13349,0.17918,-0.048799,0,0,0,0.0054619,-2.5748,-0.39328,-1.6532,57.368,23.905,11.9,9979.2,51.714,10.8,-1.7109,2,28,84.66,73.2,63.88,16,12,1.2,15,1.2154,6,23,
215,9,0.90693,1.1535,0.24676,0.31989,0.60831,0.21348,0.041002,0.49897,0.40565,0.36282,0.41372,0.30817,6.4093,0.68011,0.47035,50.03,0.35093,2.012,0.01357,0.054754,0.05079,1.9739,1.7282,0.46306,0.26717,1018.9,13.846,14.836,0.08252,0.052718,0.13331,3.5649,0.21915,0.8352,3.7472,7.1957,0.80072,0.077514,0.022307,0.060185,0.35199,0.89442,0.015366,1.9322,0.70103,0.060287,0.77139,0.48473,2808.3,0.39283,0.53694,13.349,0.45825,0.28168,1771.1,0.0076246,0.16234,0.02461,0.022758,0.037411,0,5.7265,8.4799,7.4959,2.3437,85.814,25.17,13.5,10601,38.855,12.4,10.131,4,27,93.883,82.3,74.497,16.5,13,0.6,15,1.7083,7,24,
215,10,1.152,0.86469,0.20493,0.39976,0.54607,0.15758,-0.04983,0.41305,0.37528,0.34141,0.27125,0.31844,8.7306,0.60024,0.66599,17.503,0.28857,2.3026,0.0053133,0.033052,0.014428,1.7148,1.7537,0.34617,0.36827,685.18,14.042,-10.959,0.21649,0.03149,0.15211,5.2932,0.27856,0.92123,3.5216,20.568,0.64354,0.052462,0.0097302,0.092031,0.31139,0.90975,0.010266,1.9276,0.65811,-0.083016,0.51263,0.68767,2006.9,0.61353,0.65383,13.437,0.39698,0.18903,2772,0.0051069,0.15506,0.076159,-0.0033019,-0.0060467,0,3.0621,3.9554,-0.53449,-9.302,11.207,20.132,12.3,13568,14.529,21.5,33.768,2,22,100,100,100,17.125,14.5,-7,15,0.90693,8,25,
215,11,1.5725,0.96212,0.23511,0.33891,0.59054,0.12627,-0.011517,0.26708,0.39813,0.35564,0.33817,0.29256,9.3009,0.66109,0.51265,15.96,0.21382,2.4866,0.0086237,0.022989,0.02836,2.0185,1.8527,0.26786,0.30408,800.89,14.06,-51.275,0.018812,0.034831,0.081213,7.9039,0.13752,0.89723,3.3964,22.556,0.80363,0.052687,0.014603,0.10177,0.31875,0.89327,0.16888,2.074,0.73761,-0.017421,0.69373,0.52757,2252,0.45996,0.73214,13.534,0.32735,0.15818,2238.4,0.077866,0.17387,0.042894,0,0,0,-7.714,-11.824,-25.736,-21.411,46.844,30.046,12.2,26059,3.8523,30.5,-10.665,0,28,91.5,130.5,132.4,20,14.5,-16,15,1.152,9,26,
215,12,0.83863,1.4191,0.22577,0.30921,0.56676,0.13531,0.10889,0.36579,0.39836,0.32684,0.37575,0.3687,12.246,0.69079,0.44762,14.26,0.23874,1.6917,0.011571,0.019496,0.044538,1.5372,1.6239,0.29635,0.2598,944.84,14.266,5.2048,0.22852,0.049407,0.095033,3.3968,0.16768,0.84022,2.4041,25.246,0.61236,0.071522,0.020416,0.17906,0.34901,0.82045,0.17973,1.9793,0.6469,0.15763,0.73016,0.45774,2890.9,0.3761,0.70365,13.698,0.32719,0.16796,2687.1,0.082455,0.23574,0.34517,-0.0058152,-0.010261,0,-0.32511,-0.71099,-3.0659,-17.899,107.71,38.823,10.4,31839,-25.841,34.7,36.03,2,32,87.1,175.9,178.1,20,14.5,-20.2,15,1.5725,10,27,
215,13,0.36414,1.4869,0.1569,0.32968,0.58316,0.086435,0.13324,0.49722,0.26906,0.23407,0.29219,0.40688,5.9007,0.67032,0.49182,9.1428,0.14822,2.1189,0.013343,0.025119,0.048761,1.4333,1.8752,0.20282,0.27364,450.34,14.359,4.3769,0.09735,0.056039,0.13606,5.2776,0.23331,0.83002,2.658,39.375,0.38563,0.0836,0.022881,0.12911,0.31098,0.86997,-0.23739,2.1555,0.50454,0.19877,0.47592,0.50296,1923.9,0.40822,0.79718,13.82,0.22756,0.11828,3080.6,-0.13468,0.2194,-0.022214,-0.004653,-0.007979,0.070042,3.2148,1.5719,7.1562,-4.5408,-20.861,22.334,10.6,32801,-58.122,15.6,22.571,2,30,92.9,203.2,204.5,22,22,6.4,15,0.83863,11,28,
215,14,0.40838,1.799,0.095418,0.2926,0.44136,0.049876,0.19688,0.58467,0.21619,0.13488,0.18005,0.44329,4.3104,0.7074,0.41362,3.4323,0.11301,1.3249,0.01548,0.026217,0.062821,0.99565,1.6077,0.18523,0.24641,192.97,14.414,2.2418,0.056941,0.046183,0.14407,3.3453,0.32643,0.84216,1.6261,104.89,0.21525,0.065286,0.035073,-0.20006,0.27453,0.62391,-0.35724,2.5768,0.34757,0.27831,0.32611,0.42138,1430.7,0.34833,0.81477,13.597,0.18818,0.081752,1597.1,-0.21746,0.27142,-0.06696,-0.0057402,-0.013006,0.07471,-1.5863,-7.5046,12.145,-20.229,28.286,30.023,11,34501,-32.209,11.9,13.871,1,29,91.7,227.5,214.5,21,20.5,8.6,15,0.36414,12,29,
216,6,1.0933,1.5987,0.20481,0.35107,0.51358,0.19692,0.16801,1.0421,0.39878,0.3156,0.24803,0.44864,11.087,0.64893,0.54099,4.13E+05,0.38344,2.1467,0.094005,0.034585,0.33498,1.1448,0.97907,0.42119,0.28063,549.46,13.598,3.0568,0.08857,0.07044,0.29244,278.85,0.56941,0.79935,3.7087,0,0.45651,0.10855,0.18304,0.085052,0.52455,0.79142,0.41784,1.2371,0.39044,0.2589,0.58338,0.54099,1741,0.43244,0.57881,12.932,0.52403,0.21631,1542.4,0.17282,0.13848,-0.10629,0.028595,0.055679,0.032998,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2,29,66.262,52.74,49.206,15.5,12,-6.4,15,0.66543,1,11,
216,7,1.1735,1.6933,0.30362,0.2647,0.59914,0.29506,0.17662,1.1278,0.50676,0.41292,0.36653,0.43138,30.004,0.7353,0.35999,79.067,0.49247,2.1956,0.020932,0.016413,0.08216,1.3889,1.3893,0.52945,0.25476,905.68,13.704,3.3923,0.11184,0.0099344,0.28733,224.85,0.47957,0.96247,4.666,4.5531,0.70384,0.013511,0.034936,0.29708,0.43125,0.81482,0.64831,1.705,0.70406,0.2402,1.1471,0.35999,2193.3,0.34648,0.47055,13.192,0.59856,0.31722,1956.8,0.2448,0.12841,-0.085926,0,0,0.008242,-0.075348,-0.23637,-3.0266,5.7748,-20.982,15.916,10.4,9667.3,4.7909,25.4,41.598,0,28,79.951,66.12,59.471,18,12,-13.4,15,1.0933,2,12,
216,8,1.2089,1.8185,0.3381,0.25943,0.64251,0.32012,0.20411,1.2313,0.52623,0.45654,0.38227,0.45349,47.34,0.74057,0.3503,28.892,0.49824,2.1391,0.040443,0.010525,0.16217,1.4168,1.7593,0.57827,0.24938,1038,13.733,3.1478,0.029192,0.010042,0.30707,107.01,0.47792,0.96129,5.0721,12.46,0.74555,0.01356,0.062946,0.10369,0.3652,0.86758,0.14607,2.0278,0.9258,0.27561,1.3033,0.3755,2273.5,0.33674,0.42173,13.291,0.59274,0.37154,2191.7,0.068064,0.12668,-0.12843,0,0,0.007025,0.0054619,-2.5748,-0.39328,-1.6532,57.368,23.905,11.9,9979.2,51.714,10.8,-1.7109,2,28,84.66,73.2,63.88,16,12,1.2,15,1.1735,3,13,
216,9,0.70917,1.9569,0.30485,0.32377,0.65275,0.29804,0.24028,1.3078,0.46703,0.45081,0.35406,0.4914,69.241,0.67623,0.47879,30.974,0.4566,2.3975,0.050961,0.0065943,0.20294,1.3283,1.8795,0.54069,0.25112,1040.9,13.84,2.7166,0.11217,0.072655,0.32842,101.99,0.50314,0.7756,5.2197,11.623,0.62037,0.10744,0.078071,0.12989,0.3473,0.96527,0.0027746,1.9471,0.87777,0.35533,0.94155,0.50012,2308.9,0.37135,0.45931,13.413,0.5413,0.35293,2458.1,0.0013854,0.12505,0.057642,-0.00035244,-0.00053993,4.16E-05,5.7265,8.4799,7.4959,2.3437,85.814,25.17,13.5,10601,38.855,12.4,10.131,4,27,93.883,82.3,74.497,16.5,13,0.6,15,1.2089,4,14,
216,10,1.0656,1.1029,0.11041,0.56223,0.28663,0.10412,0.04965,0.80269,0.38521,0.25222,0.1716,0.532,46.367,0.43777,1.2843,11.554,0.36324,1.2523,0.12002,0.007834,0.24882,0.53879,0.96918,0.46428,0.48235,456.31,14.03,5.7731,0.21041,0.079887,0.38717,58.996,1.3508,0.85791,2.3375,31.158,0.20755,0.18249,0.41871,-0.46849,0.29575,0.65476,-0.5616,1.4802,0.37334,0.11342,0.19638,1.3583,1809.2,1.1018,0.53572,12.781,0.44242,0.13308,1306.5,-0.39043,0.12262,0.030742,0,0,0,4.3943,6.2177,3.4807,-3.4791,48.51,22.651,12.9,12084,26.692,16.95,21.949,3,24.5,96.942,91.15,87.249,16.813,13.75,-3.2,15,0.70917,5,15,
216,11,1.2055,0.75153,0.16444,0.56208,0.40435,0.14636,-0.11939,0.26232,0.40667,0.3755,0.21548,0.36112,17.894,0.43792,1.2835,28.243,0.36197,1.3293,0.019727,0.020229,0.041053,1.1197,1.4177,0.44081,0.48052,813.18,14.21,-3.3868,0.1966,0.081565,0.12605,18.088,0.31173,0.85489,2.3772,12.746,0.45535,0.18626,0.048786,0.68806,0.28522,0.92335,0.78209,1.5354,0.57652,-0.27263,0.29255,1.3447,2165.6,1.0973,0.55919,13.304,0.44896,0.17824,2213.6,0.28111,0.1701,0.15402,-0.00048734,-0.0012052,4.51E-05,-2.3259,-3.9343,-13.135,-15.356,29.026,25.089,12.25,19814,9.1907,26,11.551,1,25,95.75,115.25,116.2,18.563,14.5,-11.5,15,1.0656,6,16,
216,12,0.66185,1.0498,0.17354,0.44114,0.49826,0.18064,0.018199,0.4856,0.3483,0.31053,0.2102,0.38393,6.2359,0.55886,0.78935,7.1443,0.36255,1.6358,0.014379,0.058139,0.039317,1.2978,1.6399,0.43261,0.36573,995.27,14.358,27.379,0.15971,0.075408,0.1776,26.401,0.35644,0.82906,2.8829,50.39,0.45202,0.13493,0.028859,0.42904,0.30383,0.89156,0.22392,1.8394,0.57119,0.032564,0.3934,0.81466,3205.1,0.65442,0.56739,13.662,0.42427,0.21555,3151.7,0.10069,0.17283,0.23536,0.00027957,0.00056109,0.0015683,-4.0195,-6.2674,-14.401,-19.655,77.278,34.435,11.3,28949,-10.994,32.6,12.683,1,30,89.3,153.2,155.25,20,14.5,-18.1,15,1.2055,7,17,
216,13,0.31807,1.1031,0.13546,0.41517,0.47722,0.17483,0.037312,0.59742,0.28384,0.23162,0.18108,0.39935,5.0577,0.58483,0.70991,9.1223,0.36634,1.6217,0.070701,0.072432,0.19528,1.195,1.5603,0.44565,0.36204,495.11,14.55,12.79,0.21093,0.053133,0.21629,26.952,0.45323,0.87202,2.9254,39.464,0.33919,0.090852,0.14815,0.1598,0.30585,0.81601,-0.054829,1.9121,0.44289,0.0638,0.32626,0.72778,2137.6,0.61906,0.55435,13.81,0.39611,0.21267,3682.4,-0.028187,0.16313,0.21898,-0.011755,-0.024632,0.11869,1.4449,0.43048,2.0451,-11.22,43.425,30.578,10.5,32320,-41.981,25.15,29.301,2,31,90,189.55,191.3,21,18.25,-6.9,15,0.66185,8,18,
216,14,0.096618,0.99832,0.097113,0.36976,0.43797,0.13583,-0.00054496,0.37071,0.22173,0.15409,0.12252,0.32372,2.8343,0.63024,0.58669,19.047,0.31013,1.3736,0.0076753,0.10942,0.02367,1.353,1.258,0.41442,0.32426,252.12,14.544,-803.68,-0.005621,0.045496,0.12021,24.185,0.27446,0.87696,2.3457,18.901,0.29999,0.072188,0.017525,-0.087401,0.34815,0.69493,-0.28709,1.8103,0.27894,-0.00086468,0.26264,0.60066,1636.2,0.5145,0.58558,13.718,0.33582,0.1815,3644,-0.16761,0.18671,0.13191,-0.022525,-0.051431,0.1444,0.81424,-2.9663,9.6506,-12.385,3.7123,26.178,10.8,33651,-45.166,13.75,18.221,1.5,29.5,92.3,215.35,209.5,21.5,21.25,7.5,15,0.31807,9,19,
217,1,0.096,1.4623,0.19008,0.65103,1.1008,0.19201,0.22009,0.32944,0.17268,0.5447,0.036126,0.69615,82.022,0.34897,1.8656,10.094,0.17443,1.5368,0.017572,0.0021266,0.036911,1.5813,4.1944,0.31739,0.47606,841.86,11.838,5.0016,0.44168,0.17497,0.15683,7.7599,0.14247,0.73124,2.2513,35.664,0.27305,0.50141,0.015963,0.40418,0.26244,3.1545,2.4095,1.3297,0.72428,0.63069,0.29197,1.8656,1545.5,1.3642,0.68261,11.934,0.18562,0.34939,153.89,0.54644,0.48896,1.0251,0,0,0.1235,4.5941,10.661,-0.59437,18.033,31.156,29.568,13.383,7963.9,344.56,13.967,43.892,4,36.417,79.895,25.541,24.81,15.583,16.417,2.45,15,0.16,1,3,
217,2,0.17763,0.99176,0.051881,0.75435,0.72579,0.059551,-0.0047938,0.23132,0.071482,0.2112,0.01475,0.57722,12112,0.24565,3.0708,7.6387,0.08205,1.3164,0.033217,0,0.057073,1.2574,2.0344,0.27666,0.58202,337.66,12.223,-151.4,0.46953,0.17233,0.13463,8.0351,0.1855,0.77155,1.8199,47.129,0.089881,0.7015,0.045767,-0.031092,0.35677,2.9545,-0.59891,0.68856,0.14542,-0.019514,0.068777,3.0708,1598.8,2.3693,0.72334,11.902,0.11505,0.20079,225.03,-0.42746,0.39881,0.99769,-0.0042087,-0.0057988,0.20632,7.2948,10.553,9.7164,18.396,87.235,27.775,12.217,8184.7,152.17,15.683,39.953,1.6667,36,98.066,29.543,28.489,16.583,16,0.31667,15,0.096,2,4,
217,3,0.11957,0.69375,0.23655,0.83326,1.0134,0.34159,-0.21588,0.21573,0.23342,1.4187,0.017488,0.48903,14.71,0.16674,4.9975,14.018,0.33708,1.7931,0.040227,0.022914,0.057067,2.0723,2.5937,0.50044,0.70491,2402.8,12.668,-4.6942,0.56069,0.12836,0.15207,10.304,0.15006,0.84596,3.5893,25.681,0.48371,0.76981,0.039695,1.1791,0.39071,6.0779,6.1158,0.42675,0.60543,-1.2948,0.28388,4.9975,1693.6,4.2277,0.49956,12.681,0.36226,0.50714,479.4,0.75357,0.28234,0.70917,0,0,0.21976,5.212,7.0562,6.6401,13.593,55.746,28.528,10.925,8570.3,7.0477,15.367,22.316,0,35.417,115.13,34.087,33.157,17,15.417,0.05,15,0.17763,3,5,
217,4,0.092696,0.549,0.19604,0.85269,0.75233,0.24398,-0.36118,0.13513,0.26057,1.3308,0.014442,0.43966,16.23,0.14731,5.7886,33.617,0.32429,1.4864,0.06337,0.019981,0.07913,1.7112,1.5351,0.46314,0.80084,1623,12.85,-2.083,0.19978,0.051854,0.10822,5.2533,0.14384,0.93919,2.7686,10.709,0.44588,0.35201,0.084232,-0.1093,0.4901,5.1073,-0.0056868,0.30056,0.39999,-2.4519,0.2299,5.7886,1219.6,5.4366,0.53686,12.566,0.37364,0.34844,465.88,-0.0028515,0.27174,0.505,-0.001691,-0.0022477,0.13865,4.3908,8.4656,1.5973,4.2024,-7.7302,32.265,10.9,8894.8,-3.4007,12.8,34.064,2,34,87.84,37.935,36.825,17.083,15.5,2.7,15,0.11957,4,6,
217,5,1.4092,0.48168,0.25134,0.86768,0.92471,0.3305,-0.40793,0.20584,0.2718,1.8995,0.010284,0.37909,17.301,0.13232,6.5576,34.608,0.35741,2.4273,0.028227,0.020659,0.035866,2.4393,1.7031,0.48938,0.78702,2265.5,12.935,-2.2668,0.088746,0.080663,0.162,7.37,0.17519,0.90704,4.7535,10.402,0.66301,0.60962,0.030525,0.3382,0.54295,6.9886,0.39588,0.2437,0.46292,-3.083,0.28967,6.5576,1192.7,5.9479,0.51062,12.857,0.41255,0.45253,703.52,0.16523,0.19453,0.20614,0,0,0.21831,5.2315,7.8486,2.9999,1.322,-9.0422,36.859,11.4,9134.2,-31.329,11.15,36.293,4,32,57.306,42.165,40.6,16.333,15,3.85,15,0.092696,5,7,
217,6,2.1211,0.77434,0.17286,0.68454,0.57881,0.17271,-0.10749,0.40442,0.29865,0.54797,0.17717,0.36884,4.8189,0.31546,2.17,3.68E+05,0.29839,1.9719,0.015396,0.06192,0.032322,1.5693,1.3916,0.43133,0.47633,1375,13.363,-5.3849,0.53466,0.20821,0.19264,11.006,0.33282,0.69584,3.4676,0,0.46866,0.66002,0.0266,-0.039401,0.41594,1.8348,0.055481,0.75843,0.41559,-0.34073,0.25252,2.17,2509.2,1.5099,0.56867,12.817,0.36401,0.24966,378.92,0.026992,0.16692,0.17567,0.00069618,0.0012028,0.11945,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2,29,66.262,52.74,49.206,15.5,12,-6.4,15,1.4092,6,8,
217,7,1.8022,0.97404,0.24796,0.60545,0.69988,0.27552,-0.01114,0.53473,0.3543,0.62848,0.25981,0.41794,9.1225,0.39455,1.5345,21.916,0.39367,2.02,0.0098756,0.043154,0.023016,1.6746,1.5718,0.50425,0.42908,2024.4,13.39,-62.824,0.02639,0.17637,0.22944,12.276,0.32783,0.7087,4.0747,16.426,0.59329,0.44701,0.01411,0.24108,0.44526,1.7739,0.47232,0.8861,0.55689,-0.028236,0.40955,1.5345,3221.1,1.0875,0.49575,13.033,0.45432,0.35292,488.36,0.19104,0.17176,0.098743,0,0,0.18106,-0.075348,-0.23637,-3.0266,5.7748,-20.982,15.916,10.4,9667.3,4.7909,25.4,41.598,0,28,79.951,66.12,59.471,18,12,-13.4,15,2.1211,7,9,
217,8,1.582,0.6831,0.19498,0.66962,0.714,0.22026,-0.17795,0.35011,0.27308,0.59017,0.20516,0.3836,5.5089,0.33038,2.0268,11.579,0.30849,2.4295,0.042555,0.055999,0.075781,1.8613,1.7734,0.41359,0.56155,1712.8,13.463,-4.0123,0.076006,0.10807,0.1966,13.82,0.27535,0.83861,4.143,31.091,0.5083,0.32711,0.0596,0.097719,0.40262,2.1612,-0.1539,0.82057,0.48428,-0.53864,0.29118,2.0268,2902.2,1.6997,0.58641,13.126,0.37402,0.2953,556.29,-0.083368,0.17234,-0.027031,-0.013569,-0.019005,0.15103,0.0054619,-2.5748,-0.39328,-1.6532,57.368,23.905,11.9,9979.2,51.714,10.8,-1.7109,2,28,84.66,73.2,63.88,16,12,1.2,15,1.8022,8,10,
217,9,1.4089,0.6145,0.16615,0.69658,0.78432,0.20613,-0.24395,0.2664,0.21184,0.54758,0.17898,0.38888,3.6253,0.30342,2.2957,8.3205,0.26282,2.4355,0.025437,0.072497,0.040195,2.0169,2.0415,0.38854,0.63283,1468.6,13.469,-3.215,0.0061984,0.063743,0.16858,11.523,0.21494,0.90849,3.983,43.266,0.42725,0.21008,0.032432,0.10529,0.38418,2.5849,-0.14259,0.7898,0.43248,-0.80401,0.23852,2.3538,2682,2.0856,0.61146,13.226,0.32964,0.30473,627.38,-0.07677,0.19691,-0.039905,-0.0026997,-0.0034421,0.1325,5.7265,8.4799,7.4959,2.3437,85.814,25.17,13.5,10601,38.855,12.4,10.131,4,27,93.883,82.3,74.497,16.5,13,0.6,15,1.582,9,11,
